Timestamp,accelX(g),accelY(g),accelZ(g),accelUserX(g),accelUserY(g),accelUserZ(g),Roll(rads),Pitch(rads),Yaw(rads)
04-May-2019 22:30:02.449, 0.1559,-0.9013,-0.4048,-0.0032, 0.0049, 0.0214, 0.3613, 1.1182,-1.1704
04-May-2019 22:30:02.468, 0.1693,-0.9175,-0.4280, 0.0068,-0.0096,-0.0114, 0.3680, 1.1199,-1.1699
04-May-2019 22:30:02.488, 0.1680,-0.9232,-0.4148, 0.0161,-0.0168,-0.0252, 0.3760, 1.1243,-1.1692
04-May-2019 22:30:02.508, 0.1545,-0.9211,-0.3776, 0.0053,-0.0256,-0.0002, 0.3849, 1.1301,-1.1696
04-May-2019 22:30:02.527, 0.1505,-0.9257,-0.3581,-0.0184,-0.0128, 0.0140, 0.3931, 1.1341,-1.1701
04-May-2019 22:30:02.546, 0.1469,-0.9183,-0.3658,-0.0131,-0.0132, 0.0284, 0.3995, 1.1358,-1.1705
04-May-2019 22:30:02.566, 0.1667,-0.9116,-0.3900,-0.0041,-0.0134, 0.0035, 0.4055, 1.1376,-1.1710
04-May-2019 22:30:02.585, 0.1748,-0.8932,-0.4002, 0.0159, 0.0181, 0.0072, 0.4099, 1.1412,-1.1713
04-May-2019 22:30:02.605, 0.1617,-0.9039,-0.3887,-0.0038, 0.0071,-0.0109, 0.4129, 1.1456,-1.1705
04-May-2019 22:30:02.624, 0.1667,-0.8924,-0.3968,-0.0076, 0.0177,-0.0136, 0.4157, 1.1499,-1.1696
04-May-2019 22:30:02.643, 0.1818,-0.9044,-0.3981, 0.0115, 0.0216,-0.0340, 0.4212, 1.1576,-1.1678
04-May-2019 22:30:02.663, 0.1819,-0.9062,-0.3950, 0.0239, 0.0083,-0.0380, 0.4298, 1.1699,-1.1661
04-May-2019 22:30:02.682, 0.1127,-0.9002,-0.3758, 0.0376, 0.0215,-0.0559, 0.4468, 1.1865,-1.1672
04-May-2019 22:30:02.702, 0.1517,-0.8714,-0.3896,-0.0297, 0.0718,-0.0906, 0.4801, 1.2075,-1.1771
04-May-2019 22:30:02.721, 0.1580,-0.8855,-0.3728, 0.0002, 0.0800,-0.1106, 0.5299, 1.2320,-1.1989
04-May-2019 22:30:02.741, 0.1625,-0.9065,-0.2840, 0.0246, 0.0648,-0.0888, 0.5916, 1.2579,-1.2267
04-May-2019 22:30:02.760, 0.1224,-0.9363,-0.2230,-0.0223, 0.0401,-0.0167, 0.6644, 1.2838,-1.2610
04-May-2019 22:30:02.780, 0.0592,-0.9536,-0.1434,-0.0770, 0.0135,-0.0047, 0.7354, 1.3074,-1.2881
04-May-2019 22:30:02.799, 0.0791,-0.9989,-0.0668,-0.0931,-0.0284, 0.1022, 0.7949, 1.3271,-1.2987
04-May-2019 22:30:02.819, 0.0987,-1.0186,-0.0631,-0.0752,-0.0449, 0.0870, 0.8396, 1.3401,-1.3052
04-May-2019 22:30:02.838, 0.1357,-1.0006,-0.0757,-0.0547,-0.0283, 0.0720, 0.9031, 1.3550,-1.3194
04-May-2019 22:30:02.858, 0.1484,-1.0027,-0.0590,-0.0215,-0.0226, 0.0399, 0.9572, 1.3648,-1.3271
04-May-2019 22:30:02.877, 0.1602,-1.0156,-0.0411,-0.0181,-0.0272, 0.0609, 0.9901, 1.3690,-1.3170
04-May-2019 22:30:02.896, 0.1945,-1.0046,-0.0374, 0.0053,-0.0345, 0.0700, 1.0183, 1.3719,-1.3102
04-May-2019 22:30:02.916, 0.1901,-1.0114,-0.0567, 0.0360,-0.0310, 0.0490, 1.0388, 1.3747,-1.3096
04-May-2019 22:30:02.935, 0.1649,-1.0043,-0.0828, 0.0075,-0.0205, 0.0333, 1.0268, 1.3746,-1.2870
04-May-2019 22:30:02.955, 0.1760,-0.9862,-0.0903,-0.0003,-0.0238, 0.0127, 1.0035, 1.3724,-1.2557
04-May-2019 22:30:02.975, 0.1861,-0.9376,-0.1104, 0.0197, 0.0425,-0.0023, 0.9947, 1.3711,-1.2360
04-May-2019 22:30:02.994, 0.1991,-0.9429,-0.1041, 0.0306, 0.0471, 0.0088, 0.9909, 1.3708,-1.2209
04-May-2019 22:30:03.013, 0.1963,-1.0008,-0.1246, 0.0341, 0.0078,-0.0133, 0.9867, 1.3717,-1.2006
04-May-2019 22:30:03.033, 0.1811,-0.9941,-0.1245, 0.0283,-0.0182,-0.0039, 0.9791, 1.3743,-1.1796
04-May-2019 22:30:03.052, 0.1783,-0.9990,-0.1384, 0.0184,-0.0188,-0.0245, 0.9742, 1.3764,-1.1617
04-May-2019 22:30:03.072, 0.1595,-0.9561,-0.1237, 0.0076,-0.0020,-0.0268, 0.9759, 1.3778,-1.1485
04-May-2019 22:30:03.091, 0.1631,-0.9604,-0.1176, 0.0019, 0.0394,-0.0169, 0.9832, 1.3781,-1.1374
04-May-2019 22:30:03.110, 0.1371,-0.9795,-0.0643,-0.0097, 0.0046, 0.0146, 0.9929, 1.3798,-1.1299
04-May-2019 22:30:03.130, 0.1467,-0.9886,-0.0853,-0.0223, 0.0033, 0.0433, 0.9994, 1.3816,-1.1223
04-May-2019 22:30:03.149, 0.1633,-1.0238,-0.0877, 0.0016,-0.0322,-0.0053, 0.9964, 1.3828,-1.1096
04-May-2019 22:30:03.169, 0.1718,-1.0045,-0.0868,-0.0020,-0.0438, 0.0264, 0.9959, 1.3841,-1.1027
04-May-2019 22:30:03.188, 0.1583,-0.9605,-0.0707, 0.0123, 0.0163, 0.0006, 1.0098, 1.3868,-1.1018
04-May-2019 22:30:03.208, 0.1177,-0.9716,-0.0841,-0.0109, 0.0343, 0.0355, 1.0352, 1.3895,-1.1110
04-May-2019 22:30:03.227, 0.1382,-1.0173,-0.0668,-0.0371,-0.0159, 0.0093, 1.0643, 1.3915,-1.1246
04-May-2019 22:30:03.247, 0.1421,-1.0079,-0.0608,-0.0100,-0.0372, 0.0258, 1.0761, 1.3916,-1.1260
04-May-2019 22:30:03.266, 0.1353,-0.9733,-0.0741,-0.0221,-0.0097, 0.0114, 1.0768, 1.3902,-1.1198
04-May-2019 22:30:03.286, 0.1157,-0.9372,-0.0535,-0.0292, 0.0307, 0.0171, 1.0769, 1.3888,-1.1132
04-May-2019 22:30:03.305, 0.1574,-0.9966,-0.0586,-0.0339, 0.0152, 0.0567, 1.0663, 1.3850,-1.0993
04-May-2019 22:30:03.325, 0.2060,-0.9963,-0.0913, 0.0236,-0.0112, 0.0101, 1.0588, 1.3823,-1.0892
04-May-2019 22:30:03.344, 0.1816,-1.0148,-0.0882, 0.0406,-0.0243,-0.0001, 1.0502, 1.3817,-1.0771
04-May-2019 22:30:03.364, 0.1533,-1.0118,-0.0683,-0.0007,-0.0261, 0.0225, 1.0463, 1.3834,-1.0690
04-May-2019 22:30:03.383, 0.1483,-1.0272,-0.0707,-0.0145,-0.0359, 0.0164, 1.0502, 1.3856,-1.0681
04-May-2019 22:30:03.402, 0.1577,-0.9944,-0.0588,-0.0034,-0.0376, 0.0271, 1.0560, 1.3871,-1.0705
04-May-2019 22:30:03.422, 0.1334,-0.9456,-0.0630,-0.0075, 0.0251, 0.0305, 1.0625, 1.3886,-1.0747
04-May-2019 22:30:03.441, 0.1395,-0.9612,-0.0930,-0.0338, 0.0374, 0.0111, 1.0680, 1.3903,-1.0786
04-May-2019 22:30:03.461, 0.1521,-1.0222,-0.1100,-0.0041,-0.0024,-0.0267, 1.0752, 1.3932,-1.0837
04-May-2019 22:30:03.480, 0.1432,-1.0251,-0.0946,-0.0145,-0.0486,-0.0276, 1.0773, 1.3966,-1.0832
04-May-2019 22:30:03.500, 0.1326,-0.9900,-0.0762,-0.0010,-0.0264,-0.0138, 1.0845, 1.3999,-1.0864
04-May-2019 22:30:03.519, 0.1850,-0.9688,-0.0667, 0.0081, 0.0116, 0.0172, 1.0894, 1.4014,-1.0873
04-May-2019 22:30:03.538, 0.1916,-0.9453,-0.0890, 0.0563, 0.0344,-0.0018, 1.0874, 1.4012,-1.0815
04-May-2019 22:30:03.558, 0.1237,-0.9851,-0.0917, 0.0126, 0.0257,-0.0313, 1.0917, 1.4027,-1.0803
04-May-2019 22:30:03.577, 0.0847,-1.0163,-0.0838,-0.0697,-0.0390,-0.0104, 1.1002, 1.4047,-1.0836
04-May-2019 22:30:03.597, 0.0740,-1.0301,-0.0352,-0.0504,-0.0446, 0.0258, 1.1145, 1.4060,-1.0942
04-May-2019 22:30:03.616, 0.1144,-0.9521,-0.0702,-0.0753,-0.0049, 0.0124, 1.1372, 1.4083,-1.1130
04-May-2019 22:30:03.636, 0.2163,-0.9407,-0.0834, 0.0208, 0.0404,-0.0163, 1.1697, 1.4116,-1.1399
04-May-2019 22:30:03.655, 0.1785,-1.0028,-0.0416, 0.0748, 0.0097,-0.0185, 1.2028, 1.4157,-1.1686
04-May-2019 22:30:03.675, 0.1037,-1.0086,-0.0270,-0.0142,-0.0199, 0.0227, 1.2320, 1.4198,-1.1948
04-May-2019 22:30:03.694, 0.0725,-1.0286,-0.0334,-0.0686,-0.0396, 0.0120, 1.2594, 1.4220,-1.2207
04-May-2019 22:30:03.713, 0.0783,-0.9600,-0.0257,-0.0610, 0.0229, 0.0233, 1.2848, 1.4246,-1.2478
04-May-2019 22:30:03.733, 0.1222,-1.0274, 0.0042,-0.0522,-0.0049, 0.0043, 1.3422, 1.4313,-1.3112
04-May-2019 22:30:03.753, 0.0928,-1.0375,-0.0163,-0.0091,-0.0480, 0.0618, 1.4259, 1.4359,-1.4019
04-May-2019 22:30:03.773, 0.0842,-1.0225,-0.0246,-0.0614,-0.0384,-0.0257, 1.5065, 1.4394,-1.4892
04-May-2019 22:30:03.791, 0.1188,-1.0369,-0.0125,-0.0183,-0.0403,-0.0257, 1.5792, 1.4434,-1.5663
04-May-2019 22:30:03.811, 0.1272,-1.0186, 0.0161,-0.0023,-0.0488,-0.0039, 1.6565, 1.4464,-1.6468
04-May-2019 22:30:03.830, 0.1861,-0.9425,-0.0250, 0.0372, 0.0252,-0.0219, 1.7287, 1.4464,-1.7234
04-May-2019 22:30:03.850, 0.1926,-0.9063, 0.0386, 0.0724, 0.0666,-0.0079, 1.7472, 1.4449,-1.7498
04-May-2019 22:30:03.870, 0.1086,-0.9422, 0.0310,-0.0150, 0.0499, 0.0102, 1.7380, 1.4452,-1.7481
04-May-2019 22:30:03.889, 0.1261,-1.0143, 0.0433, 0.0323, 0.0496, 0.0178, 1.7170, 1.4462,-1.7332
04-May-2019 22:30:03.908, 0.1188,-1.0634,-0.0078, 0.0267,-0.0449, 0.0008, 1.6837, 1.4485,-1.7056
04-May-2019 22:30:03.928, 0.0787,-1.0897, 0.0374,-0.0109,-0.0741,-0.0009, 1.6287, 1.4477,-1.6580
04-May-2019 22:30:03.947, 0.1270,-0.9944, 0.0245,-0.0367,-0.0558, 0.0285, 1.5926, 1.4456,-1.6268
04-May-2019 22:30:03.967, 0.2045,-0.9185,-0.0048, 0.0499, 0.0383, 0.0100, 1.5734, 1.4436,-1.6118
04-May-2019 22:30:03.986, 0.1736,-0.9120,-0.0120, 0.0725, 0.0849,-0.0055, 1.5382, 1.4425,-1.5816
04-May-2019 22:30:04.005, 0.1848,-0.9155,-0.0282, 0.0344, 0.0686, 0.0000, 1.4855, 1.4404,-1.5325
04-May-2019 22:30:04.025, 0.1205,-0.9678,-0.0249, 0.0178, 0.0373,-0.0153, 1.4123, 1.4367,-1.4640
04-May-2019 22:30:04.044, 0.0796,-1.0062,-0.0119,-0.0538,-0.0157, 0.0201, 1.3349, 1.4332,-1.3904
04-May-2019 22:30:04.064, 0.0972,-1.0129, 0.0006,-0.0587,-0.0251, 0.0423, 1.2866, 1.4313,-1.3434
04-May-2019 22:30:04.083, 0.1062,-1.0032,-0.0271,-0.0350,-0.0116, 0.0261, 1.2380, 1.4298,-1.2969
04-May-2019 22:30:04.103, 0.1152,-1.0013,-0.0413,-0.0271,-0.0079, 0.0105, 1.1994, 1.4291,-1.2601
04-May-2019 22:30:04.122, 0.1195,-0.9962,-0.0261,-0.0154,-0.0133, 0.0207, 1.1702, 1.4284,-1.2316
04-May-2019 22:30:04.142, 0.1080,-1.0485,-0.0338,-0.0169,-0.0245, 0.0278, 1.1498, 1.4269,-1.2119
04-May-2019 22:30:04.161, 0.1110,-1.0547,-0.0491,-0.0268,-0.0678, 0.0198, 1.1434, 1.4258,-1.2073
04-May-2019 22:30:04.181, 0.1336,-1.0298,-0.0538,-0.0129,-0.0593, 0.0014, 1.1597, 1.4266,-1.2234
04-May-2019 22:30:04.200, 0.1310,-0.9827,-0.0305, 0.0088,-0.0127, 0.0086, 1.1893, 1.4296,-1.2504
04-May-2019 22:30:04.220, 0.1506,-0.9843,-0.0269, 0.0072, 0.0091, 0.0312, 1.2142, 1.4331,-1.2729
04-May-2019 22:30:04.239, 0.1093,-0.9600,-0.0682,-0.0094, 0.0176,-0.0123, 1.2255, 1.4354,-1.2823
04-May-2019 22:30:04.258, 0.1210,-1.0244,-0.0298, 0.0041, 0.0109, 0.0077, 1.2273, 1.4382,-1.2815
04-May-2019 22:30:04.278, 0.0944,-0.9989,-0.0263,-0.0244,-0.0397, 0.0074, 1.2411, 1.4412,-1.2926
04-May-2019 22:30:04.297, 0.1154,-0.9758,-0.0204,-0.0179, 0.0102, 0.0173, 1.2617, 1.4441,-1.3088
04-May-2019 22:30:04.317, 0.0627,-0.9529,-0.0503,-0.0036, 0.0253, 0.0084, 1.2744, 1.4460,-1.3194
04-May-2019 22:30:04.336,-0.0103,-1.0302,-0.0499,-0.0358,-0.0209,-0.0184, 1.2947, 1.4446,-1.3386
04-May-2019 22:30:04.356, 0.0891,-1.0130,-0.0485,-0.1095,-0.0044,-0.0091, 1.3307, 1.4416,-1.3722
04-May-2019 22:30:04.376, 0.1942,-0.9935, 0.0089, 0.0419,-0.0072, 0.0081, 1.3444, 1.4410,-1.3859
04-May-2019 22:30:04.394, 0.1558,-0.9812, 0.0058, 0.0579, 0.0072, 0.0477, 1.3344, 1.4422,-1.3772
04-May-2019 22:30:04.414, 0.1088,-0.9837,-0.0431, 0.0021, 0.0068, 0.0170, 1.3181, 1.4427,-1.3626
04-May-2019 22:30:04.434, 0.1040,-1.0120,-0.0582,-0.0175, 0.0016,-0.0284, 1.2990, 1.4430,-1.3462
04-May-2019 22:30:04.453, 0.1294,-1.0120,-0.0351,-0.0055,-0.0097,-0.0114, 1.2950, 1.4436,-1.3437
04-May-2019 22:30:04.472, 0.1443,-1.0486,-0.0237, 0.0159,-0.0352, 0.0038, 1.3056, 1.4447,-1.3559
04-May-2019 22:30:04.492, 0.1436,-1.0243,-0.0282, 0.0333,-0.0545,-0.0053, 1.3276, 1.4465,-1.3802
04-May-2019 22:30:04.511, 0.0970,-0.9890,-0.0266, 0.0021,-0.0144, 0.0003, 1.3653, 1.4491,-1.4197
04-May-2019 22:30:04.531, 0.0754,-0.9754,-0.0210,-0.0278, 0.0249,-0.0082, 1.4110, 1.4525,-1.4656
04-May-2019 22:30:04.550, 0.0941,-0.9833,-0.0194,-0.0219, 0.0092,-0.0074, 1.4497, 1.4569,-1.5033
04-May-2019 22:30:04.569, 0.0571,-1.0233,-0.0005,-0.0328, 0.0111, 0.0044, 1.4733, 1.4608,-1.5262
04-May-2019 22:30:04.589, 0.0760,-1.0380, 0.0003,-0.0313,-0.0438, 0.0095, 1.4861, 1.4628,-1.5394
04-May-2019 22:30:04.608, 0.0883,-1.0371,-0.0013,-0.0259,-0.0428, 0.0148, 1.4981, 1.4636,-1.5518
04-May-2019 22:30:04.628, 0.1060,-1.0143, 0.0033,-0.0096,-0.0408, 0.0037, 1.5261, 1.4648,-1.5799
04-May-2019 22:30:04.647, 0.1179,-0.9518,-0.0047,-0.0059, 0.0199, 0.0081, 1.5700, 1.4669,-1.6222
04-May-2019 22:30:04.667, 0.0963,-0.9643, 0.0018, 0.0164, 0.0203,-0.0139, 1.6194, 1.4694,-1.6681
04-May-2019 22:30:04.686, 0.1216,-0.9592, 0.0026,-0.0161, 0.0444,-0.0020, 1.6669, 1.4724,-1.7122
04-May-2019 22:30:04.705, 0.0702,-0.9920, 0.0280, 0.0049, 0.0183, 0.0093, 1.7159, 1.4763,-1.7571
04-May-2019 22:30:04.725, 0.0443,-1.0483, 0.1271,-0.0340,-0.0133, 0.0124, 1.7673, 1.4815,-1.8040
04-May-2019 22:30:04.744, 0.1380,-0.9820,-0.0406,-0.0016,-0.0071,-0.0209, 1.8490, 1.4849,-1.8773
04-May-2019 22:30:04.764, 0.1115,-0.9639,-0.0120, 0.0327, 0.0327,-0.0384, 1.8943, 1.4876,-1.9193
04-May-2019 22:30:04.783, 0.0574,-0.9594, 0.0344, 0.0060, 0.0315, 0.0017, 1.9094, 1.4906,-1.9338
04-May-2019 22:30:04.803, 0.0267,-0.9197, 0.0475,-0.0401, 0.0881, 0.0018, 1.9185, 1.4952,-1.9412
04-May-2019 22:30:04.822, 0.0474,-1.0173, 0.0572,-0.0538, 0.0157, 0.0246, 1.9102, 1.4972,-1.9316
04-May-2019 22:30:04.842, 0.0613,-1.0798, 0.0569,-0.0044,-0.0626, 0.0389, 1.9099, 1.4964,-1.9294
04-May-2019 22:30:04.861, 0.1104,-1.1206, 0.0361, 0.0065,-0.1067, 0.0222, 1.8973, 1.4940,-1.9119
04-May-2019 22:30:04.881, 0.0665,-0.9557, 0.0520, 0.0321,-0.0736, 0.0354, 1.9043, 1.4927,-1.9119
04-May-2019 22:30:04.900, 0.0149,-0.8583, 0.0421,-0.0479, 0.1221, 0.0251, 1.9160, 1.4916,-1.9157
04-May-2019 22:30:04.920, 0.0931,-1.0213, 0.0319,-0.0393, 0.0890, 0.0087, 1.9065, 1.4900,-1.9000
04-May-2019 22:30:04.939, 0.0990,-1.0447, 0.0217, 0.0408,-0.1014,-0.0105, 1.8972, 1.4889,-1.8874
04-May-2019 22:30:04.959, 0.0125,-0.8840, 0.0394,-0.0234, 0.0400, 0.0116, 1.8874, 1.4887,-1.8774
04-May-2019 22:30:04.978, 0.0173,-0.9444, 0.0602,-0.0833, 0.1216, 0.0314, 1.8548, 1.4867,-1.8438
04-May-2019 22:30:04.997, 0.0718,-1.0255, 0.0443,-0.0616, 0.0318, 0.0299, 1.8218, 1.4819,-1.8062
04-May-2019 22:30:05.017, 0.1519,-1.1135, 0.0439, 0.0284,-0.1029, 0.0009, 1.8155, 1.4774,-1.7924
04-May-2019 22:30:05.036, 0.0446,-1.0058, 0.0456, 0.0237,-0.0804, 0.0220, 1.8333, 1.4746,-1.8020
04-May-2019 22:30:05.056, 0.4346,-1.0341,-0.0888,-0.2249, 0.1602,-0.2513, 1.7231, 1.4704,-1.7046
04-May-2019 22:30:05.075, 0.0634,-0.9591, 0.1161,-0.1065, 0.0722, 0.4575, 1.4391, 1.4652,-1.4655
04-May-2019 22:30:05.095, 0.1339,-1.0746,-0.0842, 0.0293, 0.0129,-0.0702, 1.4112, 1.4645,-1.4392
04-May-2019 22:30:05.114, 0.0888,-1.0761,-0.0307,-0.0156,-0.0485,-0.0150, 1.3666, 1.4619,-1.3965
04-May-2019 22:30:05.134, 0.0799,-1.0096,-0.0238,-0.0519,-0.0280, 0.0361, 1.3241, 1.4596,-1.3551
04-May-2019 22:30:05.155, 0.1339,-0.9878,-0.0743, 0.0260, 0.0060,-0.0449, 1.3046, 1.4587,-1.3364
04-May-2019 22:30:05.172, 0.0396,-0.9239, 0.0127,-0.0223, 0.0383, 0.0100, 1.3332, 1.4604,-1.3640
04-May-2019 22:30:05.192, 0.0931,-0.9711,-0.0149,-0.0535, 0.0540, 0.0200, 1.3426, 1.4572,-1.3718
04-May-2019 22:30:05.211, 0.1500,-1.0470,-0.0212,-0.0074, 0.0007, 0.0190, 1.3239, 1.4522,-1.3521
04-May-2019 22:30:05.231, 0.1505,-1.0615,-0.0107, 0.0385,-0.0571, 0.0032, 1.3054, 1.4512,-1.3340
04-May-2019 22:30:05.250, 0.1333,-1.0240,-0.0094, 0.0371,-0.0551, 0.0279, 1.2966, 1.4531,-1.3260
04-May-2019 22:30:05.270, 0.0977,-0.9913,-0.0366,-0.0148, 0.0082,-0.0015, 1.2988, 1.4547,-1.3292
04-May-2019 22:30:05.289, 0.0956,-1.0469,-0.0098,-0.0080,-0.0371, 0.0224, 1.3201, 1.4564,-1.3519
04-May-2019 22:30:05.309, 0.0831,-1.0335, 0.0180,-0.0623, 0.0046, 0.0663, 1.3255, 1.4571,-1.3579
04-May-2019 22:30:05.328, 0.1132,-1.0236, 0.0233,-0.0058,-0.0257, 0.0393, 1.2999, 1.4547,-1.3319
04-May-2019 22:30:05.348, 0.1409,-0.9388,-0.0894, 0.0022,-0.0251,-0.0006, 1.2449, 1.4507,-1.2764
04-May-2019 22:30:05.368, 0.1737,-0.9322,-0.0693, 0.0764, 0.1140,-0.0685, 1.2529, 1.4520,-1.2825
04-May-2019 22:30:05.387, 0.1284,-1.0167,-0.0350, 0.0270, 0.0268,-0.0069, 1.2947, 1.4586,-1.3210
04-May-2019 22:30:05.406, 0.1044,-1.0635,-0.0370, 0.0318,-0.0638,-0.0226, 1.3490, 1.4654,-1.3699
04-May-2019 22:30:05.425, 0.0595,-0.9965, 0.0035,-0.0247,-0.0293, 0.0012, 1.4487, 1.4730,-1.4623
04-May-2019 22:30:05.445, 0.0504,-1.0177,-0.0087,-0.0508, 0.0095,-0.0082, 1.5446, 1.4775,-1.5509
04-May-2019 22:30:05.464, 0.0620,-1.0607, 0.0025,-0.0152,-0.0676,-0.0137, 1.6169, 1.4805,-1.6176
04-May-2019 22:30:05.484, 0.0753,-1.0145, 0.0055,-0.0265,-0.0418, 0.0001, 1.6594, 1.4818,-1.6563
04-May-2019 22:30:05.504, 0.0716,-0.9606, 0.0127,-0.0160, 0.0083,-0.0043, 1.7045, 1.4826,-1.6962
04-May-2019 22:30:05.523, 0.0939,-0.9809, 0.0149,-0.0077, 0.0412, 0.0047, 1.7274, 1.4826,-1.7153
04-May-2019 22:30:05.542, 0.1135,-1.0093, 0.0103, 0.0230,-0.0127,-0.0039, 1.7431, 1.4826,-1.7286
04-May-2019 22:30:05.562, 0.1036,-0.9669, 0.0111, 0.0190, 0.0134,-0.0070, 1.7749, 1.4832,-1.7581
04-May-2019 22:30:05.581, 0.1050,-1.0033, 0.0049, 0.0280, 0.0081,-0.0168, 1.8203, 1.4836,-1.8007
04-May-2019 22:30:05.600, 0.0594,-0.9844, 0.0106,-0.0026,-0.0060,-0.0178, 1.8671, 1.4842,-1.8447
04-May-2019 22:30:05.620, 0.0514,-0.9641, 0.0210,-0.0263, 0.0309,-0.0126, 1.9069, 1.4852,-1.8830
04-May-2019 22:30:05.639, 0.0655,-1.0034, 0.0164,-0.0178, 0.0136,-0.0128, 1.9423, 1.4859,-1.9177
04-May-2019 22:30:05.659, 0.0550,-1.0107, 0.0104,-0.0223,-0.0143,-0.0223, 1.9707, 1.4867,-1.9460
04-May-2019 22:30:05.678, 0.0575,-1.0053, 0.0225,-0.0226,-0.0098,-0.0167, 1.9848, 1.4874,-1.9602
04-May-2019 22:30:05.698, 0.0641,-1.0131, 0.0176,-0.0103,-0.0149,-0.0142, 2.0030, 1.4877,-1.9789
04-May-2019 22:30:05.717, 0.0544,-0.9899, 0.0169,-0.0121,-0.0072,-0.0176, 2.0217, 1.4874,-1.9985
04-May-2019 22:30:05.737, 0.0471,-0.9831, 0.0260,-0.0213, 0.0122,-0.0180, 2.0303, 1.4871,-2.0085
04-May-2019 22:30:05.756, 0.0536,-0.9843, 0.0242,-0.0268, 0.0135,-0.0080, 2.0317, 1.4867,-2.0123
04-May-2019 22:30:05.776, 0.0819,-1.0045, 0.0251,-0.0038, 0.0039,-0.0117, 2.0334, 1.4866,-2.0166
04-May-2019 22:30:05.795, 0.0844,-0.9982, 0.0371, 0.0146,-0.0068,-0.0105, 2.0388, 1.4870,-2.0250
04-May-2019 22:30:05.815, 0.0712,-0.9916, 0.0396, 0.0060, 0.0050, 0.0047, 2.0517, 1.4871,-2.0405
04-May-2019 22:30:05.834, 0.0704,-0.9815, 0.0386,-0.0053, 0.0088,-0.0047, 2.0772, 1.4868,-2.0684
04-May-2019 22:30:05.855, 0.0853,-1.0108, 0.0488, 0.0131,-0.0143, 0.0060, 2.1058, 1.4868,-2.0994
04-May-2019 22:30:05.873, 0.0718,-0.9961, 0.0594, 0.0069,-0.0118, 0.0112, 2.1288, 1.4872,-2.1239
04-May-2019 22:30:05.892, 0.0790,-0.9929, 0.0524, 0.0088, 0.0050, 0.0110, 2.1665, 1.4877,-2.1625
04-May-2019 22:30:05.912, 0.0807,-1.0049, 0.0543, 0.0222,-0.0031,-0.0032, 2.2112, 1.4880,-2.2083
04-May-2019 22:30:05.931, 0.0533,-1.0064, 0.0603, 0.0043,-0.0073, 0.0088, 2.2465, 1.4885,-2.2444
04-May-2019 22:30:05.951, 0.0453,-1.0018, 0.0627,-0.0168,-0.0022, 0.0064, 2.2823, 1.4891,-2.2802
04-May-2019 22:30:05.970, 0.0506,-0.9963, 0.0612,-0.0111,-0.0034, 0.0067, 2.3172, 1.4896,-2.3157
