Timestamp,accelX(g),accelY(g),accelZ(g),accelUserX(g),accelUserY(g),accelUserZ(g),Roll(rads),Pitch(rads),Yaw(rads)
04-May-2019 21:34:14.753, 0.0062,-0.9914, 0.0064,-0.0115, 0.0021,-0.0344, 2.3514, 1.5593,-0.6849
04-May-2019 21:34:14.772, 0.0048,-0.9992,-0.0059, 0.0007, 0.0046,-0.0085, 2.2914, 1.5598,-0.6244
04-May-2019 21:34:14.791, 0.0096,-0.9982, 0.0202, 0.0037,-0.0154,-0.0046, 2.2370, 1.5605,-0.5707
04-May-2019 21:34:14.811, 0.0090,-1.0119, 0.0161, 0.0019, 0.0119, 0.0161, 2.1818, 1.5614,-0.5159
04-May-2019 21:34:14.830, 0.0112,-1.0141, 0.0195, 0.0021,-0.0256, 0.0115, 2.1008, 1.5621,-0.4351
04-May-2019 21:34:14.850, 0.0122,-0.9928, 0.0129, 0.0033, 0.0043, 0.0154, 1.9767, 1.5625,-0.3110
04-May-2019 21:34:14.869, 0.0108,-1.0102, 0.0029, 0.0023,-0.0041, 0.0004, 1.8462, 1.5626,-0.1804
04-May-2019 21:34:14.889, 0.0177,-0.9971, 0.0121, 0.0078, 0.0013, 0.0079, 1.7289, 1.5624,-0.0628
04-May-2019 21:34:14.908, 0.0150,-1.0048,-0.0012, 0.0065,-0.0048,-0.0011, 1.5635, 1.5623, 0.1027
04-May-2019 21:34:14.928, 0.0103,-0.9977,-0.0045, 0.0032, 0.0009,-0.0071, 1.4376, 1.5623, 0.2286
04-May-2019 21:34:14.947, 0.0104,-1.0080,-0.0092, 0.0012,-0.0061,-0.0071, 1.3392, 1.5621, 0.3271
04-May-2019 21:34:14.967, 0.0131,-1.0011, 0.0079,-0.0002,-0.0018, 0.0056, 1.3268, 1.5619, 0.3395
04-May-2019 21:34:14.986, 0.0067,-1.0067,-0.0082, 0.0012,-0.0006, 0.0084, 1.3067, 1.5619, 0.3596
04-May-2019 21:34:15.005, 0.0055,-0.9904,-0.0138,-0.0030, 0.0026,-0.0189, 1.3038, 1.5620, 0.3625
04-May-2019 21:34:15.025, 0.0070,-0.9963,-0.0087,-0.0029, 0.0052,-0.0052, 1.3821, 1.5621, 0.2843
04-May-2019 21:34:15.044, 0.0083,-1.0021, 0.0027,-0.0028,-0.0015,-0.0077, 1.5237, 1.5620, 0.1429
04-May-2019 21:34:15.064, 0.0088,-1.0026, 0.0153,-0.0012, 0.0020, 0.0094, 1.6708, 1.5614,-0.0038
04-May-2019 21:34:15.083, 0.0104,-1.0012, 0.0142, 0.0004,-0.0012, 0.0121, 1.7724, 1.5606,-0.1047
04-May-2019 21:34:15.103, 0.0113,-1.0069, 0.0072,-0.0001,-0.0023, 0.0015, 1.8354, 1.5599,-0.1669
04-May-2019 21:34:15.123, 0.0221,-1.0011, 0.0279, 0.0078,-0.0088, 0.0113, 1.9016, 1.5592,-0.2321
04-May-2019 21:34:15.142, 0.0130,-0.9966, 0.0228, 0.0053, 0.0054, 0.0322, 1.8982, 1.5592,-0.2285
04-May-2019 21:34:15.161, 0.0098,-1.0130, 0.0125, 0.0027,-0.0081, 0.0101, 1.8227, 1.5599,-0.1529
04-May-2019 21:34:15.181, 0.0102,-1.0055, 0.0082, 0.0019,-0.0074, 0.0043, 1.7223, 1.5604,-0.0527
04-May-2019 21:34:15.200, 0.0110,-0.9995, 0.0077, 0.0001,-0.0021, 0.0075, 1.6191, 1.5608, 0.0503
04-May-2019 21:34:15.220, 0.0091,-1.0028, 0.0017,-0.0002, 0.0013, 0.0058, 1.5148, 1.5610, 0.1542
04-May-2019 21:34:15.239, 0.0094,-1.0042,-0.0010, 0.0001,-0.0025, 0.0027, 1.4154, 1.5612, 0.2536
04-May-2019 21:34:15.259, 0.0086,-0.9970,-0.0068,-0.0005,-0.0045,-0.0034, 1.3252, 1.5612, 0.3437
04-May-2019 21:34:15.279, 0.0087,-1.0016, 0.0032,-0.0007,-0.0016, 0.0061, 1.2712, 1.5610, 0.3978
04-May-2019 21:34:15.298, 0.0082,-0.9992,-0.0022,-0.0007, 0.0020, 0.0043, 1.2416, 1.5608, 0.4274
04-May-2019 21:34:15.317, 0.0098,-1.0047,-0.0015,-0.0004,-0.0018,-0.0017, 1.2113, 1.5605, 0.4578
04-May-2019 21:34:15.337, 0.0095,-0.9996,-0.0072,-0.0003,-0.0023, 0.0020, 1.1776, 1.5602, 0.4914
04-May-2019 21:34:15.356, 0.0096,-0.9978,-0.0125,-0.0013, 0.0019,-0.0070, 1.1561, 1.5601, 0.5129
04-May-2019 21:34:15.375, 0.0097,-1.0005,-0.0019,-0.0007,-0.0007,-0.0051, 1.1825, 1.5601, 0.4865
04-May-2019 21:34:15.394, 0.0097,-1.0029,-0.0020,-0.0004,-0.0018, 0.0003, 1.2298, 1.5602, 0.4391
04-May-2019 21:34:15.415, 0.0104,-1.0055,-0.0002, 0.0001,-0.0025, 0.0043, 1.2959, 1.5602, 0.3731
04-May-2019 21:34:15.434, 0.0119,-1.0014, 0.0047,-0.0004,-0.0044, 0.0017, 1.3742, 1.5602, 0.2950
04-May-2019 21:34:15.453, 0.0096,-1.0013, 0.0052,-0.0009,-0.0013, 0.0065, 1.4495, 1.5602, 0.2198
04-May-2019 21:34:15.472, 0.0099,-1.0016, 0.0099,-0.0013,-0.0017, 0.0052, 1.5072, 1.5600, 0.1622
04-May-2019 21:34:15.492, 0.0110,-1.0016, 0.0041, 0.0007,-0.0046, 0.0097, 1.5729, 1.5597, 0.0968
04-May-2019 21:34:15.511, 0.0117,-1.0033, 0.0041, 0.0003,-0.0023,-0.0001, 1.6223, 1.5596, 0.0473
04-May-2019 21:34:15.531, 0.0139,-1.0025, 0.0188, 0.0010,-0.0007, 0.0067, 1.6714, 1.5595,-0.0020
04-May-2019 21:34:15.550, 0.0386,-1.0071, 0.0637,-0.0008, 0.0076, 0.0267, 1.6474, 1.5599, 0.0207
04-May-2019 21:34:15.570, 0.0076,-0.9981,-0.0118,-0.0150, 0.0063, 0.0060, 1.4681, 1.5606, 0.1987
04-May-2019 21:34:15.589, 0.0083,-1.0021,-0.0033,-0.0005,-0.0009, 0.0047, 1.2968, 1.5606, 0.3691
04-May-2019 21:34:15.608, 0.0084,-0.9993,-0.0176,-0.0046, 0.0012,-0.0125, 1.1731, 1.5601, 0.4925
04-May-2019 21:34:15.628, 0.0113,-1.0012,-0.0096, 0.0012,-0.0012,-0.0052, 1.1575, 1.5598, 0.5086
04-May-2019 21:34:15.648, 0.0096,-1.0020, 0.0204, 0.0035,-0.0048, 0.0164, 1.1575, 1.5596, 0.5090
04-May-2019 21:34:15.669, 0.0105,-1.0047,-0.0056,-0.0000,-0.0048,-0.0004, 1.1110, 1.5591, 0.5564
